consultant_id,practice_area,level,month,available_hours,billable_hours,non_billable_hours,bench_hours,utilisation_pct,utilisation_target_pct
MP-0013,Strategy & Growth,Senior Manager,2023-02-01,168,95.0,31.0,42.0,56.7,65.0
MP-0013,Strategy & Growth,Senior Manager,2023-03-01,168,128.0,31.0,9.0,76.3,65.0
MP-0013,Strategy & Growth,Senior Manager,2023-04-01,168,104.0,22.0,42.0,62.0,65.0
MP-0013,Strategy & Growth,Senior Manager,2023-05-01,168,125.0,38.0,5.0,74.2,65.0
MP-0013,Strategy & Growth,Senior Manager,2023-06-01,168,105.0,20.0,43.0,62.5,65.0
MP-0013,Strategy & Growth,Senior Manager,2023-07-01,168,97.0,40.0,31.0,57.6,65.0
MP-0013,Strategy & Growth,Senior Manager,2023-08-01,168,88.0,18.0,62.0,52.2,65.0
MP-0013,Strategy & Growth,Senior Manager,2023-09-01,168,111.0,25.0,32.0,65.8,65.0
MP-0013,Strategy & Growth,Senior Manager,2023-10-01,168,106.0,38.0,24.0,63.2,65.0
MP-0013,Strategy & Growth,Senior Manager,2023-11-01,168,108.0,30.0,30.0,64.2,65.0
MP-0013,Strategy & Growth,Senior Manager,2023-12-01,168,74.0,23.0,71.0,44.0,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-01-01,168,111.0,39.0,18.0,66.0,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-02-01,168,107.0,34.0,27.0,63.7,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-03-01,168,109.0,23.0,36.0,64.7,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-04-01,168,98.0,21.0,49.0,58.4,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-05-01,168,98.0,29.0,41.0,58.6,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-06-01,168,110.0,33.0,25.0,65.3,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-07-01,168,109.0,39.0,20.0,64.7,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-08-01,168,102.0,38.0,28.0,60.6,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-09-01,168,123.0,18.0,27.0,73.0,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-10-01,168,119.0,39.0,10.0,70.7,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-11-01,168,138.0,33.0,0.0,82.0,65.0
MP-0013,Strategy & Growth,Senior Manager,2024-12-01,168,99.0,29.0,40.0,58.9,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-01-01,168,101.0,18.0,49.0,60.1,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-02-01,168,105.0,29.0,34.0,62.7,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-03-01,168,88.0,27.0,53.0,52.4,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-04-01,168,111.0,24.0,33.0,65.9,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-05-01,168,106.0,38.0,24.0,62.9,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-06-01,168,103.0,25.0,40.0,61.4,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-07-01,168,100.0,21.0,47.0,59.3,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-08-01,168,105.0,42.0,21.0,62.6,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-09-01,168,100.0,21.0,47.0,59.7,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-10-01,168,114.0,37.0,17.0,68.1,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-11-01,168,118.0,33.0,17.0,70.3,65.0
MP-0014,Strategy & Growth,Senior Manager,2023-12-01,168,101.0,17.0,50.0,59.9,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-01-01,168,142.0,28.0,0.0,84.4,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-02-01,168,94.0,31.0,43.0,56.1,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-03-01,168,73.0,29.0,66.0,43.5,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-04-01,168,109.0,29.0,30.0,64.9,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-05-01,168,124.0,27.0,17.0,73.7,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-06-01,168,93.0,18.0,57.0,55.4,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-07-01,168,115.0,20.0,33.0,68.6,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-08-01,168,114.0,31.0,23.0,67.9,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-09-01,168,112.0,35.0,21.0,66.9,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-10-01,168,107.0,20.0,41.0,63.7,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-11-01,168,131.0,26.0,11.0,78.1,65.0
MP-0014,Strategy & Growth,Senior Manager,2024-12-01,168,113.0,23.0,32.0,67.3,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-01-01,168,111.0,36.0,21.0,66.2,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-02-01,168,100.0,31.0,37.0,59.7,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-03-01,168,122.0,33.0,13.0,72.6,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-04-01,168,110.0,39.0,19.0,65.8,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-05-01,168,107.0,25.0,36.0,63.8,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-06-01,168,118.0,34.0,16.0,70.4,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-07-01,168,98.0,27.0,43.0,58.4,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-08-01,168,111.0,38.0,19.0,66.0,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-09-01,168,135.0,28.0,5.0,80.3,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-10-01,168,99.0,27.0,42.0,58.7,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-11-01,168,108.0,22.0,38.0,64.3,65.0
MP-0015,Strategy & Growth,Senior Manager,2023-12-01,168,70.0,28.0,70.0,41.9,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-01-01,168,120.0,25.0,23.0,71.5,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-02-01,168,110.0,36.0,22.0,65.2,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-03-01,168,132.0,33.0,3.0,78.5,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-04-01,168,105.0,28.0,35.0,62.6,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-05-01,168,116.0,26.0,26.0,68.9,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-06-01,168,120.0,22.0,26.0,71.7,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-07-01,168,93.0,38.0,37.0,55.2,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-08-01,168,85.0,24.0,59.0,50.6,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-09-01,168,107.0,33.0,28.0,64.0,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-10-01,168,125.0,29.0,14.0,74.2,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-11-01,168,115.0,22.0,31.0,68.2,65.0
MP-0015,Strategy & Growth,Senior Manager,2024-12-01,168,84.0,25.0,59.0,50.1,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-01-01,168,126.0,24.0,18.0,75.2,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-02-01,168,85.0,20.0,63.0,50.4,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-03-01,168,72.0,35.0,61.0,42.9,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-04-01,168,106.0,38.0,24.0,63.3,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-05-01,168,108.0,21.0,39.0,64.0,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-06-01,168,99.0,41.0,28.0,58.9,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-07-01,168,109.0,23.0,36.0,64.7,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-08-01,168,85.0,17.0,66.0,50.7,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-09-01,168,119.0,37.0,12.0,71.0,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-10-01,168,115.0,35.0,18.0,68.5,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-11-01,168,118.0,39.0,11.0,70.5,65.0
MP-0016,Strategy & Growth,Senior Manager,2023-12-01,168,91.0,33.0,44.0,54.1,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-01-01,168,107.0,37.0,24.0,63.6,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-02-01,168,119.0,41.0,8.0,71.0,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-03-01,168,83.0,37.0,48.0,49.3,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-04-01,168,93.0,38.0,37.0,55.3,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-05-01,168,127.0,38.0,3.0,75.8,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-06-01,168,113.0,28.0,27.0,67.5,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-07-01,168,109.0,39.0,20.0,64.7,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-08-01,168,120.0,23.0,25.0,71.5,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-09-01,168,115.0,22.0,31.0,68.6,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-10-01,168,106.0,34.0,28.0,63.0,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-11-01,168,127.0,21.0,20.0,75.9,65.0
MP-0016,Strategy & Growth,Senior Manager,2024-12-01,168,117.0,28.0,23.0,69.3,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-01-01,168,133.0,23.0,12.0,79.3,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-02-01,168,105.0,18.0,45.0,62.8,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-03-01,168,106.0,35.0,27.0,62.8,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-04-01,168,88.0,39.0,41.0,52.6,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-05-01,168,119.0,36.0,13.0,70.8,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-06-01,168,98.0,17.0,53.0,58.3,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-07-01,168,97.0,28.0,43.0,58.0,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-08-01,168,111.0,26.0,31.0,65.8,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-09-01,168,98.0,22.0,48.0,58.1,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-10-01,168,138.0,40.0,0.0,82.1,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-11-01,168,132.0,39.0,0.0,78.7,65.0
MP-0017,Strategy & Growth,Senior Manager,2023-12-01,168,91.0,27.0,50.0,54.3,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-01-01,168,123.0,38.0,7.0,73.1,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-02-01,168,118.0,32.0,18.0,70.2,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-03-01,168,117.0,18.0,33.0,69.6,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-04-01,168,95.0,26.0,47.0,56.7,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-05-01,168,124.0,22.0,22.0,73.9,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-06-01,168,103.0,34.0,31.0,61.5,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-07-01,168,116.0,33.0,19.0,69.3,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-08-01,168,95.0,42.0,31.0,56.5,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-09-01,168,129.0,33.0,6.0,76.9,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-10-01,168,115.0,25.0,28.0,68.5,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-11-01,168,108.0,19.0,41.0,64.1,65.0
MP-0017,Strategy & Growth,Senior Manager,2024-12-01,168,107.0,24.0,37.0,63.9,65.0
MP-0018,Strategy & Growth,Manager,2023-01-01,168,126.0,38.0,4.0,74.9,75.0
MP-0018,Strategy & Growth,Manager,2023-02-01,168,121.0,36.0,11.0,72.2,75.0
MP-0018,Strategy & Growth,Manager,2023-03-01,168,129.0,29.0,10.0,76.8,75.0
MP-0018,Strategy & Growth,Manager,2023-04-01,168,104.0,39.0,25.0,61.7,75.0
MP-0018,Strategy & Growth,Manager,2023-05-01,168,100.0,41.0,27.0,59.4,75.0
MP-0018,Strategy & Growth,Manager,2023-06-01,168,139.0,28.0,1.0,82.5,75.0
MP-0018,Strategy & Growth,Manager,2023-07-01,168,135.0,36.0,0.0,80.3,75.0
MP-0018,Strategy & Growth,Manager,2023-08-01,168,109.0,25.0,34.0,64.6,75.0
MP-0018,Strategy & Growth,Manager,2023-09-01,168,94.0,18.0,56.0,55.9,75.0
MP-0018,Strategy & Growth,Manager,2023-10-01,168,130.0,37.0,1.0,77.2,75.0
MP-0018,Strategy & Growth,Manager,2023-11-01,168,148.0,42.0,0.0,88.0,75.0
MP-0018,Strategy & Growth,Manager,2023-12-01,168,109.0,18.0,41.0,64.7,75.0
MP-0018,Strategy & Growth,Manager,2024-01-01,168,139.0,28.0,1.0,82.9,75.0
MP-0018,Strategy & Growth,Manager,2024-02-01,168,132.0,28.0,8.0,78.5,75.0
MP-0018,Strategy & Growth,Manager,2024-03-01,168,138.0,31.0,0.0,82.0,75.0
MP-0018,Strategy & Growth,Manager,2024-04-01,168,138.0,32.0,0.0,82.3,75.0
MP-0018,Strategy & Growth,Manager,2024-05-01,168,121.0,19.0,28.0,72.1,75.0
MP-0018,Strategy & Growth,Manager,2024-06-01,168,126.0,31.0,11.0,75.0,75.0
MP-0018,Strategy & Growth,Manager,2024-07-01,168,138.0,22.0,8.0,81.9,75.0
MP-0018,Strategy & Growth,Manager,2024-08-01,168,101.0,29.0,38.0,59.9,75.0
MP-0018,Strategy & Growth,Manager,2024-09-01,168,136.0,28.0,4.0,80.9,75.0
MP-0018,Strategy & Growth,Manager,2024-10-01,168,113.0,34.0,21.0,67.3,75.0
MP-0018,Strategy & Growth,Manager,2024-11-01,168,162.0,42.0,0.0,96.5,75.0
MP-0018,Strategy & Growth,Manager,2024-12-01,168,99.0,38.0,31.0,59.0,75.0
MP-0019,Strategy & Growth,Manager,2023-01-01,168,134.0,32.0,2.0,79.6,75.0
MP-0019,Strategy & Growth,Manager,2023-02-01,168,136.0,36.0,0.0,81.2,75.0
MP-0019,Strategy & Growth,Manager,2023-03-01,168,121.0,31.0,16.0,71.7,75.0
MP-0019,Strategy & Growth,Manager,2023-04-01,168,120.0,33.0,15.0,71.1,75.0
MP-0019,Strategy & Growth,Manager,2023-05-01,168,110.0,35.0,23.0,65.6,75.0
MP-0019,Strategy & Growth,Manager,2023-06-01,168,139.0,28.0,1.0,82.8,75.0
MP-0019,Strategy & Growth,Manager,2023-07-01,168,137.0,42.0,0.0,81.7,75.0
MP-0019,Strategy & Growth,Manager,2023-08-01,168,91.0,29.0,48.0,54.3,75.0
MP-0019,Strategy & Growth,Manager,2023-09-01,168,154.0,39.0,0.0,91.8,75.0
MP-0019,Strategy & Growth,Manager,2023-10-01,168,142.0,32.0,0.0,84.5,75.0
MP-0019,Strategy & Growth,Manager,2023-11-01,168,148.0,32.0,0.0,88.4,75.0
MP-0019,Strategy & Growth,Manager,2023-12-01,168,120.0,24.0,24.0,71.4,75.0
MP-0019,Strategy & Growth,Manager,2024-01-01,168,145.0,40.0,0.0,86.1,75.0
MP-0019,Strategy & Growth,Manager,2024-02-01,168,117.0,18.0,33.0,69.4,75.0
MP-0019,Strategy & Growth,Manager,2024-03-01,168,138.0,22.0,8.0,81.9,75.0
MP-0019,Strategy & Growth,Manager,2024-04-01,168,117.0,31.0,20.0,69.8,75.0
MP-0019,Strategy & Growth,Manager,2024-05-01,168,145.0,21.0,2.0,86.2,75.0
MP-0019,Strategy & Growth,Manager,2024-06-01,168,120.0,35.0,13.0,71.7,75.0
MP-0019,Strategy & Growth,Manager,2024-07-01,168,130.0,25.0,13.0,77.6,75.0
MP-0019,Strategy & Growth,Manager,2024-08-01,168,135.0,38.0,0.0,80.5,75.0
MP-0019,Strategy & Growth,Manager,2024-09-01,168,140.0,19.0,9.0,83.3,75.0
MP-0019,Strategy & Growth,Manager,2024-10-01,168,121.0,21.0,26.0,72.0,75.0
MP-0019,Strategy & Growth,Manager,2024-11-01,168,117.0,26.0,25.0,69.5,75.0
MP-0019,Strategy & Growth,Manager,2024-12-01,168,100.0,22.0,46.0,59.8,75.0
MP-0020,Strategy & Growth,Manager,2023-01-01,168,143.0,40.0,0.0,85.1,75.0
MP-0020,Strategy & Growth,Manager,2023-02-01,168,140.0,26.0,2.0,83.3,75.0
MP-0020,Strategy & Growth,Manager,2023-03-01,168,119.0,28.0,21.0,70.8,75.0
MP-0020,Strategy & Growth,Manager,2023-04-01,168,124.0,24.0,20.0,73.7,75.0
MP-0020,Strategy & Growth,Manager,2023-05-01,168,106.0,36.0,26.0,63.3,75.0
MP-0020,Strategy & Growth,Manager,2023-06-01,168,119.0,38.0,11.0,70.9,75.0
MP-0020,Strategy & Growth,Manager,2023-07-01,168,120.0,26.0,22.0,71.6,75.0
MP-0020,Strategy & Growth,Manager,2023-08-01,168,110.0,18.0,40.0,65.3,75.0
MP-0020,Strategy & Growth,Manager,2023-09-01,168,123.0,34.0,11.0,73.0,75.0
MP-0020,Strategy & Growth,Manager,2023-10-01,168,131.0,22.0,15.0,78.1,75.0
MP-0020,Strategy & Growth,Manager,2023-11-01,168,108.0,23.0,37.0,64.0,75.0
MP-0020,Strategy & Growth,Manager,2023-12-01,168,105.0,35.0,28.0,62.8,75.0
MP-0020,Strategy & Growth,Manager,2024-01-01,168,168.0,19.0,0.0,100.0,75.0
MP-0020,Strategy & Growth,Manager,2024-02-01,168,122.0,24.0,22.0,72.6,75.0
MP-0020,Strategy & Growth,Manager,2024-03-01,168,128.0,34.0,6.0,76.3,75.0
MP-0020,Strategy & Growth,Manager,2024-04-01,168,119.0,42.0,7.0,70.7,75.0
MP-0020,Strategy & Growth,Manager,2024-05-01,168,122.0,33.0,13.0,72.4,75.0
MP-0020,Strategy & Growth,Manager,2024-06-01,168,118.0,33.0,17.0,70.5,75.0
MP-0020,Strategy & Growth,Manager,2024-07-01,168,140.0,37.0,0.0,83.5,75.0
MP-0020,Strategy & Growth,Manager,2024-08-01,168,131.0,21.0,16.0,78.1,75.0
MP-0020,Strategy & Growth,Manager,2024-09-01,168,139.0,40.0,0.0,82.9,75.0
MP-0020,Strategy & Growth,Manager,2024-10-01,168,142.0,26.0,0.0,84.3,75.0
MP-0020,Strategy & Growth,Manager,2024-11-01,168,135.0,38.0,0.0,80.1,75.0
MP-0020,Strategy & Growth,Manager,2024-12-01,168,125.0,24.0,19.0,74.5,75.0
MP-0021,Strategy & Growth,Manager,2023-01-01,168,126.0,28.0,14.0,75.1,75.0
MP-0021,Strategy & Growth,Manager,2023-02-01,168,132.0,26.0,10.0,78.4,75.0
MP-0021,Strategy & Growth,Manager,2023-03-01,168,117.0,23.0,28.0,69.9,75.0
MP-0021,Strategy & Growth,Manager,2023-04-01,168,122.0,23.0,23.0,72.7,75.0
MP-0021,Strategy & Growth,Manager,2023-05-01,168,135.0,39.0,0.0,80.2,75.0
MP-0021,Strategy & Growth,Manager,2023-06-01,168,118.0,19.0,31.0,70.0,75.0
MP-0021,Strategy & Growth,Manager,2023-07-01,168,141.0,36.0,0.0,83.9,75.0
MP-0021,Strategy & Growth,Manager,2023-08-01,168,104.0,29.0,35.0,61.7,75.0
MP-0021,Strategy & Growth,Manager,2023-09-01,168,124.0,35.0,9.0,73.8,75.0
MP-0021,Strategy & Growth,Manager,2023-10-01,168,129.0,34.0,5.0,76.7,75.0
MP-0021,Strategy & Growth,Manager,2023-11-01,168,150.0,40.0,0.0,89.0,75.0
MP-0021,Strategy & Growth,Manager,2023-12-01,168,104.0,40.0,24.0,61.7,75.0
MP-0021,Strategy & Growth,Manager,2024-01-01,168,99.0,31.0,38.0,58.9,75.0
MP-0021,Strategy & Growth,Manager,2024-02-01,168,143.0,21.0,4.0,85.3,75.0
MP-0021,Strategy & Growth,Manager,2024-03-01,168,138.0,22.0,8.0,82.4,75.0
MP-0021,Strategy & Growth,Manager,2024-04-01,168,126.0,29.0,13.0,74.9,75.0
MP-0021,Strategy & Growth,Manager,2024-05-01,168,137.0,42.0,0.0,81.5,75.0
MP-0021,Strategy & Growth,Manager,2024-06-01,168,140.0,34.0,0.0,83.2,75.0
MP-0021,Strategy & Growth,Manager,2024-07-01,168,138.0,25.0,5.0,82.4,75.0
MP-0021,Strategy & Growth,Manager,2024-08-01,168,115.0,19.0,34.0,68.7,75.0
MP-0021,Strategy & Growth,Manager,2024-09-01,168,131.0,22.0,15.0,77.7,75.0
MP-0021,Strategy & Growth,Manager,2024-10-01,168,110.0,36.0,22.0,65.6,75.0
MP-0021,Strategy & Growth,Manager,2024-11-01,168,114.0,39.0,15.0,68.1,75.0
MP-0021,Strategy & Growth,Manager,2024-12-01,168,121.0,39.0,8.0,71.8,75.0
MP-0022,Strategy & Growth,Manager,2023-01-01,168,131.0,26.0,11.0,78.0,75.0
MP-0022,Strategy & Growth,Manager,2023-02-01,168,137.0,18.0,13.0,81.4,75.0
MP-0022,Strategy & Growth,Manager,2023-03-01,168,131.0,20.0,17.0,78.1,75.0
MP-0022,Strategy & Growth,Manager,2023-04-01,168,127.0,39.0,2.0,75.3,75.0
MP-0022,Strategy & Growth,Manager,2023-05-01,168,141.0,19.0,8.0,84.2,75.0
MP-0022,Strategy & Growth,Manager,2023-06-01,168,125.0,36.0,7.0,74.6,75.0
MP-0022,Strategy & Growth,Manager,2023-07-01,168,132.0,40.0,0.0,78.5,75.0
MP-0022,Strategy & Growth,Manager,2023-08-01,168,135.0,30.0,3.0,80.5,75.0
MP-0022,Strategy & Growth,Manager,2023-09-01,168,136.0,33.0,0.0,81.0,75.0
MP-0022,Strategy & Growth,Manager,2023-10-01,168,109.0,27.0,32.0,64.9,75.0
MP-0022,Strategy & Growth,Manager,2023-11-01,168,122.0,19.0,27.0,72.5,75.0
MP-0022,Strategy & Growth,Manager,2023-12-01,168,122.0,18.0,28.0,72.8,75.0
MP-0022,Strategy & Growth,Manager,2024-01-01,168,133.0,27.0,8.0,78.9,75.0
MP-0022,Strategy & Growth,Manager,2024-02-01,168,118.0,26.0,24.0,70.1,75.0
MP-0022,Strategy & Growth,Manager,2024-03-01,168,144.0,27.0,0.0,85.8,75.0
MP-0022,Strategy & Growth,Manager,2024-04-01,168,113.0,20.0,35.0,67.4,75.0
MP-0022,Strategy & Growth,Manager,2024-05-01,168,157.0,34.0,0.0,93.7,75.0
MP-0022,Strategy & Growth,Manager,2024-06-01,168,124.0,35.0,9.0,73.8,75.0
MP-0022,Strategy & Growth,Manager,2024-07-01,168,129.0,40.0,0.0,76.8,75.0
MP-0022,Strategy & Growth,Manager,2024-08-01,168,121.0,25.0,22.0,72.2,75.0
MP-0022,Strategy & Growth,Manager,2024-09-01,168,128.0,31.0,9.0,76.5,75.0
MP-0022,Strategy & Growth,Manager,2024-10-01,168,120.0,35.0,13.0,71.6,75.0
MP-0022,Strategy & Growth,Manager,2024-11-01,168,115.0,41.0,12.0,68.7,75.0
MP-0022,Strategy & Growth,Manager,2024-12-01,168,69.0,42.0,57.0,40.9,75.0
MP-0023,Strategy & Growth,Manager,2023-01-01,168,132.0,35.0,1.0,78.5,75.0
MP-0023,Strategy & Growth,Manager,2023-02-01,168,131.0,36.0,1.0,77.8,75.0
MP-0023,Strategy & Growth,Manager,2023-03-01,168,138.0,34.0,0.0,82.2,75.0
MP-0023,Strategy & Growth,Manager,2023-04-01,168,96.0,40.0,32.0,56.9,75.0
MP-0023,Strategy & Growth,Manager,2023-05-01,168,130.0,41.0,0.0,77.5,75.0
MP-0023,Strategy & Growth,Manager,2023-06-01,168,122.0,23.0,23.0,72.4,75.0
MP-0023,Strategy & Growth,Manager,2023-07-01,168,118.0,33.0,17.0,70.5,75.0
MP-0023,Strategy & Growth,Manager,2023-08-01,168,109.0,31.0,28.0,65.1,75.0
MP-0023,Strategy & Growth,Manager,2023-09-01,168,148.0,25.0,0.0,88.0,75.0
MP-0023,Strategy & Growth,Manager,2023-10-01,168,116.0,25.0,27.0,69.3,75.0
MP-0023,Strategy & Growth,Manager,2023-11-01,168,107.0,22.0,39.0,63.6,75.0
MP-0023,Strategy & Growth,Manager,2023-12-01,168,121.0,24.0,23.0,72.0,75.0
MP-0023,Strategy & Growth,Manager,2024-01-01,168,133.0,21.0,14.0,79.3,75.0
MP-0023,Strategy & Growth,Manager,2024-02-01,168,115.0,18.0,35.0,68.6,75.0
MP-0023,Strategy & Growth,Manager,2024-03-01,168,151.0,17.0,0.0,89.9,75.0
MP-0023,Strategy & Growth,Manager,2024-04-01,168,135.0,35.0,0.0,80.7,75.0
MP-0023,Strategy & Growth,Manager,2024-05-01,168,139.0,17.0,12.0,82.8,75.0
MP-0023,Strategy & Growth,Manager,2024-06-01,168,105.0,19.0,44.0,62.6,75.0
MP-0023,Strategy & Growth,Manager,2024-07-01,168,156.0,40.0,0.0,92.9,75.0
MP-0023,Strategy & Growth,Manager,2024-08-01,168,106.0,42.0,20.0,63.1,75.0
MP-0023,Strategy & Growth,Manager,2024-09-01,168,137.0,38.0,0.0,81.7,75.0
MP-0023,Strategy & Growth,Manager,2024-10-01,168,123.0,27.0,18.0,73.5,75.0
MP-0023,Strategy & Growth,Manager,2024-11-01,168,125.0,19.0,24.0,74.5,75.0
MP-0023,Strategy & Growth,Manager,2024-12-01,168,88.0,41.0,39.0,52.6,75.0
MP-0024,Strategy & Growth,Manager,2023-01-01,168,136.0,34.0,0.0,81.0,75.0
MP-0024,Strategy & Growth,Manager,2023-02-01,168,111.0,20.0,37.0,66.0,75.0
MP-0024,Strategy & Growth,Manager,2023-03-01,168,116.0,34.0,18.0,69.1,75.0
MP-0024,Strategy & Growth,Manager,2023-04-01,168,134.0,39.0,0.0,79.6,75.0
MP-0024,Strategy & Growth,Manager,2023-05-01,168,115.0,17.0,36.0,68.5,75.0
MP-0024,Strategy & Growth,Manager,2023-06-01,168,131.0,39.0,0.0,77.9,75.0
MP-0024,Strategy & Growth,Manager,2023-07-01,168,127.0,18.0,23.0,75.3,75.0
MP-0024,Strategy & Growth,Manager,2023-08-01,168,105.0,31.0,32.0,62.7,75.0
MP-0024,Strategy & Growth,Manager,2023-09-01,168,135.0,23.0,10.0,80.1,75.0
MP-0024,Strategy & Growth,Manager,2023-10-01,168,168.0,29.0,0.0,100.0,75.0
MP-0024,Strategy & Growth,Manager,2023-11-01,168,114.0,25.0,29.0,67.6,75.0
MP-0024,Strategy & Growth,Manager,2023-12-01,168,121.0,31.0,16.0,71.9,75.0
MP-0024,Strategy & Growth,Manager,2024-01-01,168,138.0,39.0,0.0,82.1,75.0
MP-0024,Strategy & Growth,Manager,2024-02-01,168,147.0,42.0,0.0,87.2,75.0
MP-0024,Strategy & Growth,Manager,2024-03-01,168,111.0,35.0,22.0,65.9,75.0
MP-0024,Strategy & Growth,Manager,2024-04-01,168,106.0,18.0,44.0,63.4,75.0
MP-0024,Strategy & Growth,Manager,2024-05-01,168,132.0,31.0,5.0,78.4,75.0
MP-0024,Strategy & Growth,Manager,2024-06-01,168,138.0,19.0,11.0,82.1,75.0
MP-0024,Strategy & Growth,Manager,2024-07-01,168,122.0,18.0,28.0,72.3,75.0
MP-0024,Strategy & Growth,Manager,2024-08-01,168,109.0,29.0,30.0,64.9,75.0
